1 1 3 4.324843407342861 0.0000000000030666679385034407 0 25 1
2 5 11 6.032970193471516 0.000000000000008728091642375086 0 57 1
3 8 17 3.532815075495152 0.0000000000001870813554193839 1 89 1
4 11 23 51.0755302493089 0.000000000019897360799470002 10 393 1
5 15 31 5.832590875706625 0.000000019531955297100758 209 5498 1
6 19 39 6.192070060296342 0.00000000002152816167719775 14 266 1
7 23 47 5.466433377651693 0.0000000000010228560638739943 36 505 1
8 26 53 93.05661032293297 0.000000000006758898461125851 193 2062 1
9 29 59 42.76696623681844 0.00000001225308992204586 1156 10000 1
10 33 67 6.6853210775149075 0.000000000002016267301604887 106 744 1
11 36 73 264.19311682748656 0.000000003143841455332787 1728 10000 1
12 40 81 196.41335282659088 0.00000000004099907251622453 1097 5738 1
13 43 87 8.227289761205608 0.000000000023380687644462054 426 1870 1
14 47 95 8.747733888212487 0.000000000022448965289092342 184 725 1
15 50 101 162.04542823790555 0.0000000008582532713177918 2221 10000 1
16 54 109 183.72148117437496 0.00000000007113705813224332 2127 10000 1
17 58 117 298.55633559375997 0.000000000027770964553665545 1583 6347 1
18 61 123 8.944855018458032 0.000000000005746386267610339 239 1258 1
19 65 131 10.054025761611639 0.000000000013398509761232959 209 846 1
20 69 139 10.46843947943093 0.000000000035420414073972674 471 1951 1
21 72 145 742.9154086302985 0.00000000007807290054701833 2597 7231 1
22 75 151 11.85771256453264 0.00000000546338838245207 3198 10000 1
23 79 159 10.137796859163311 0.00000000005170644197108436 272 851 1
24 83 167 10.834630110234656 0.000000000008359518859414008 574 894 1
25 86 173 149.98349821363394 0.0000007657951369533793 3846 10000 1
26 109 219 213.81011901148491 0.0000000028294474137196486 5532 10000 1
27 119 239 13.108496933986576 0.000000000022466242849061342 244 549 1
28 146 293 56.085850612457236 0.00000000002691016177850825 1161 1876 1
29 131 263 11.25907322261642 0.000000000009928384126647073 321 416 1
30 125 251 307.56738357022374 0.000000021423625468654697 7839 10000 1
31 113 227 12.325791650694892 0.000000000023441887989930042 490 624 1
32 139 279 11.11075177094422 0.00000000003068467335669223 840 872 1
33 136 273 638.8805201715039 0.00000000007694642493290294 8271 9265 1
34 132 265 13.33901588446998 0.000000000022092577296905546 1095 997 1
35 144 289 12.894941028122393 0.000000000018498229879052824 1018 1000 1
36 179 359 12.902069937231534 0.00000000002714465173808694 847 809 1
37 135 271 15.008681435986524 0.000000000018552268380199035 1026 1052 1
38 167 335 13.28940987103497 0.000000000022888227427804916 1281 1157 1
39 141 283 15.883332666251867 0.00000000006877328911345731 2798 2514 1
40 178 357 14.693475790390238 0.000000000026578314971449112 1217 1062 1
41 155 311 14.931382601669387 0.00000000005596851685729784 1390 1207 1
42 230 461 1340.4444937551216 0.010016649214927337 17152 10000 0
43 173 347 115.43792531393255 0.00000000012207939254096947 8650 7280 1
44 182 365 15.86095575665799 0.00000000003898512097572903 1028 794 1
45 214 429 16.5968040429166 0.00000000001553969939962975 916 553 1
