1 2 3 12.852622767616213 0.000000000000000000000000000000000019560225997682861 0 34 1
2 10 11 83.83373341483939 0.0000000000000000000000000000014722771459868224 7 97 1
3 16 17 8.572105565979786 0.0000000000000000000000000000011656332227527872 16 98 1
4 22 23 505.5605259886489 0.0000000007159192013959216 394 2400 1
5 34 35 27.61127385383727 0.0000000033570556702304152 1002 3600 1
6 38 39 15.674318413926924 0.000000000000000000000000000027188668480578595 85 192 1
7 46 47 14.172719179236715 0.0000000000000000000000000001367767199668438 325 563 1
8 54 55 20.286773491332394 0.00000000000000000000000000009023331008254678 341 358 1
9 62 63 24.871611835783153 0.00000000000000000000000000006946083446484218 196 139 1
10 66 67 19.00365524258565 0.0000000000000000000000000001263102183619355 425 335 1
11 74 75 24.873933913121203 0.00000000000000000000000000056228518764375205 870 544 1
12 82 83 27.449334169745924 0.00000000000000000000000000011381941110402623 740 285 1
13 86 87 22.116479713009937 0.000000000000540433855244097 20787 8800 1
14 98 99 32.140428626081544 0.00000000000000000000000000012869192398727666 900 267 1
15 102 103 34.998351685838955 0.000000000000000000000000005768666372539603 9477 2808 1
16 110 111 36.01813133273926 0.0000000000000000000000000004460941194159969 2694 700 1
17 118 119 32.82337660102737 0.0000000000000000000000000004413267217498577 1423 261 1
18 126 127 43.95350163069963 0.0000000000000000000000000008619359393147632 2838 636 1
