-0.01547558551790162 1 0
-0.03110294108360075 1 0
-0.046882859315500146 1 0
-0.06281613568609398 0 0
-0.07890356852983992 0 0
-0.095145959051048 0 0
-0.11154411133178756 1 0
-0.12809883233981223 1 0
-0.14481093193650046 0 0
-0.16168122288481754 0 0
-0.17871052085729225 0 0
-0.19589964444401228 1 0
-0.21324941516063767 0 0
-0.2307606574564334 1 0
-0.24843419872231642 1 0
-0.2662708692989245 0 0
-0.2842715024847009 0 0
-0.3024369345439971 1 0
-0.32076800471519495 1 0
-0.3392655552188449 1 0
-0.357930431265824 0 0
-0.37676348106551255 0 0
-0.39576555583398537 1 0
-0.4149375098022262 0 0
-0.43428020022435715 1 0
-0.45379448738588635 0 0
-0.47348123461197655 0 0
-0.4933413082757295 0 0
-0.5133755778064892 0 0
-0.5335849156981642 0 0
-0.5539701975175693 1 0
-0.5745323019127831 1 0
-0.595272110621526 0 0
-0.6161905084795576 0 0
-0.6372883834290889 0 0
-0.658566626527218 1 0
-0.6800261319543817 0 0
-0.7016677970228259 1 0
-0.7234925221850949 1 0
-0.74550121104254 0 0
-0.7676947703538471 0 0
-0.7900741100435819 1 0
-0.8126401432107557 0 0
-0.8353937861374076 0 0
-0.8583359582972091 0 0
-0.8814675823640847 0 0
-0.9047895842208532 1 0
-0.9283028929678866 0 0
-0.9520084409317902 1 0
-0.9759071636741 1 0
0.9759071636741 1 0
0.9520084409317902 1 0
0.9283028929678866 0 0
0.9047895842208532 1 0
0.8814675823640848 0 0
0.8583359582972092 0 0
0.8353937861374077 0 0
0.8126401432107557 0 0
0.7900741100435821 1 0
0.7676947703538471 0 0
0.7455012110425401 0 0
0.723492522185095 1 0
0.701667797022826 1 0
0.6800261319543819 0 0
0.658566626527218 1 0
0.6372883834290888 0 0
0.6161905084795576 0 0
0.5952721106215263 0 0
0.5745323019127831 1 0
0.5539701975175694 1 0
0.5335849156981644 0 0
0.5133755778064892 0 0
0.4933413082757296 0 0
0.47348123461197683 0 0
0.4537944873858866 0 0
0.43428020022435726 1 0
0.4149375098022263 0 0
0.3957655558339855 1 0
0.37676348106551266 0 0
0.35793043126582413 0 0
0.339265555218845 1 0
0.32076800471519507 1 0
0.3024369345439972 1 0
0.284271502484701 0 0
0.26627086929892463 0 0
0.24843419872231653 1 0
0.23076065745643354 1 0
0.2132494151606378 0 0
0.1958996444440124 1 0
0.17871052085729236 0 0
0.16168122288481768 0 0
0.1448109319365006 0 0
0.12809883233981234 1 0
0.11154411133178768 1 0
0.09514595905104813 0 0
0.07890356852984004 0 0
0.06281613568609411 0 0
0.04688285931550027 1 0
0.03110294108360087 1 0
0.015475585517901742 1 0


-1 -0.9180836129571704 -0.3963867803288995
-0.996661101836394 -0.36736623959238734 -0.7900422011884045
-0.993322203672788 -0.8982149530303958 0.3506036897189747
-0.989983305509182 -0.2034402042675198 -0.7620637910316753
-0.986644407345576 -0.6784142060663806 -0.06279798043391271
-0.9833055091819699 -0.5208876234529805 0.6937857978119889
-0.9799666110183639 0.45639742363732777 0.1873783682646543
-0.9766277128547579 0.9846667037865592 -0.04472926171567021
-0.9732888146911519 0.8491228462990335 0.2867042113442664
-0.9699499165275459 0.47900146945767647 0.44667382527387545
-0.9666110183639399 0.2558157777667362 0.07629716049141361
-0.9632721202003339 0.3279862353055448 -0.469019503002377
-0.9599332220367279 0.6059195855044319 -0.6855478133707117
-0.9565943238731218 0.873926630387428 -0.47628489304268995
-0.9532554257095158 0.9926221577285784 -0.11508721341574218
-0.9499165275459098 0.9858436594092047 0.14306426383429743
-0.9465776293823038 0.936672865635315 0.26274949774210893
-0.9432387312186978 0.880963038925967 0.3364872076012772
-0.9398998330550918 0.8144784912449841 0.4249090203748868
-0.9365609348914858 0.7158005044088441 0.47773548305229996
-0.9332220367278798 0.5310189984184696 0.3870616233259687
-0.9298831385642738 0.20246122280695805 0.13574322387063945
-0.9265442404006677 -0.2406421843214419 -0.12333137782714726
-0.9232053422370617 -0.6394608653205419 -0.17308250772067388
-0.9198664440734557 -0.7840923061268545 0.07364096315277896
-0.9165275459098498 -0.5563022517157719 0.48023771279211536
-0.9131886477462438 -0.025893307167941693 0.7697254168537191
-0.9098497495826378 0.5683167126951973 0.7144147963133147
-0.9065108514190318 0.9476851808528194 0.29566962866866
-0.9031719532554257 0.9560861127298343 -0.2789990173000644
-0.8998330550918197 0.6455234526133726 -0.7165794453645917
-0.8964941569282137 0.22366648228235325 -0.8316595353013104
-0.8931552587646077 -0.09203842128010048 -0.6460273197185962
-0.8898163606010017 -0.20052160810693775 -0.3344784290041633
-0.8864774624373957 -0.14246132467516193 -0.08519874652971596
-0.8831385642737897 -0.03555372516258153 0.008559005230598193
-0.8797996661101837 0.010747411784958099 -0.033316715481367117
-0.8764607679465777 -0.05374674431802244 -0.12573482982973513
-0.8731218697829717 -0.20964776779105715 -0.18008471688080313
-0.8697829716193656 -0.38139864364569315 -0.1501343463873252
-0.8664440734557596 -0.4676567409940369 -0.0543550588143174
-0.8631051752921536 -0.3896828054959854 0.034176550962314395
-0.8597662771285476 -0.1410967245269603 0.0354594014340374
-0.8564273789649416 0.19741317850911222 -0.07624436315649633
-0.8530884808013356 0.4996192866874155 -0.24746442840416474
-0.8497495826377295 0.6658549870274342 -0.38457975849990894
-0.8464106844741235 0.6694750130879565 -0.42375829458289815
-0.8430717863105175 0.544711611628163 -0.36468122856561863
-0.8397328881469115 0.3390770551062578 -0.2397602702067071
-0.8363939899833055 0.08308522546358396 -0.06377926440421608
-0.8330550918196995 -0.1976001713029275 0.16927305005780238
-0.8297161936560935 -0.45436530761606186 0.43571810681407647
-0.8263772954924875 -0.61634271059349 0.6459103450083439
-0.8230383973288815 -0.6289282264392709 0.6865437113179527
-0.8196994991652755 -0.49377117146495486 0.5192952570207003
-0.8163606010016694 -0.26878889807203027 0.23831751123561085
-0.8130217028380634 -0.026457187559424302 0.015196163479875796
-0.8096828046744574 0.19118824052751304 -0.03143170663598385
-0.8063439065108514 0.3831284502755844 0.07485987585108979
-0.8030050083472454 0.5644740969836125 0.2016973537588332
-0.7996661101836394 0.7368086945455325 0.22984177648482426
-0.7963272120200333 0.8812564351719122 0.14887987687449727
-0.7929883138564273 0.9734774367195695 0.04395207013023095
-0.7896494156928213 0.9994866719098678 -0.0014955489467211036
-0.7863105175292153 0.9573171828582667 0.013446340197606599
-0.7829716193656093 0.8496643463559402 0.017713279509852686
