-0.061585036223379665 -1 -0 1.6324203587089183
-0.12554172891562168 1 0 1.696670188196002
-0.1919186949565891 1 0 1.763913138476304
-0.2607652382401798 1 0 1.8346111075352958
-0.332131357109413 1 0 1.909358634788709
-0.4060677518568232 1 0 1.9889432739194892
-0.4826258322906335 1 0 2.074446689900663
-0.5618577253672011 1 0 2.16742612615125
-0.6438162828902226 1 0 2.2702716228867947
-0.7285550892771869 1 0 2.3870065061493557
-0.8161284693935792 1 0 2.525475644189251
-0.9065914964553281 1 0 2.705932138238294
0.9065914964553282 1 0 0.43566051535149913
0.8161284693935793 1 0 0.616117009400542
0.7285550892771869 1 0 0.7545861474404374
0.6438162828902229 1 0 0.8713210307029983
0.5618577253672014 1 0 0.9741665274385428
0.48262583229063344 1 0 1.0671459636891305
0.4060677518568233 1 0 1.152649379670304
0.3321313571094131 1 0 1.232234018801084
0.2607652382401799 1 0 1.3069815460544973
0.19191869495658923 1 0 1.377679515113489
0.1255417289156218 1 0 1.444922465393791
0.06158503622337979 -1 -0 1.5091722948808748


-1 0.079648409879298 0.9968230187970675 3.141592653589793
-0.9989994997498749 -0.6091325054227424 -0.663645647620943 3.096856379088914
-0.9979989994997499 -0.18141548609208707 0.48908030794160773 3.0783207294780297
-0.9969984992496248 0.06417224232229318 0.9977122723324863 3.064094221935166
-0.9959979989994997 -0.04007040394455466 0.588591304743841 3.0520977019084827
-0.9949974987493747 -0.3103022958561113 -0.1434778652532055 3.0415258992710354
-0.9939969984992496 -0.5471071127451026 -0.665346228401895 3.031965858158577
-0.9929964982491246 -0.6428422624937489 -0.7530127013120345 3.023172284631355
-0.9919959979989995 -0.5845231215515688 -0.4501057304924176 3.0149853695113404
-0.9909954977488744 -0.41965666350796793 0.05812088727560061 3.0072941181984945
-0.9899949974987494 -0.2182122242445983 0.5616068784584035 3.0000177228857705
-0.9889944972486243 -0.044286205550652435 0.9005581080691768 2.993095185230085
-0.9879939969984992 0.05943088111302586 0.996795331564661 2.986479119474148
-0.9869934967483742 0.07617119182848747 0.8521294916750286 2.9801318452932457
-0.9859929964982491 0.012092121835329789 0.5275105349321021 2.9740228141142793
-0.984992496248124 -0.11068818138596906 0.11498298427774176 2.9681268515780057
-0.983991995997999 -0.2621808824005343 -0.2889922033154435 2.96242292049508
-0.9829914957478739 -0.41182736896698613 -0.6039177086890866 2.9568932274518187
-0.9819909954977488 -0.5339654386570943 -0.7774277101033898 2.951522563126746
-0.9809904952476238 -0.6111034846938399 -0.7894740233961492 2.9462978056741864
-0.9799899949974987 -0.6351205202853842 -0.650046130021575 2.941207540460094
-0.9789894947473737 -0.606788226680067 -0.39251273410561016 2.9362417644724923
-0.9779889944972486 -0.5341312384436554 -0.06472351285732339 2.931391653443144
-0.9769884942471235 -0.4301480665488493 0.28027207345754634 2.926649376148156
-0.9759879939969985 -0.31034902769257605 0.5924871701942821 2.9220079447066887
-0.9749874937468734 -0.19046381005096258 0.8313463592052731 2.9174610926996514
-0.9739869934967483 -0.08455587798276742 0.9697017950146174 2.913003175039237
-0.9729864932466233 -0.0036715944337233908 0.9954921187223514 2.908629085025459
-0.9719859929964982 0.04494057689002123 0.9113103976332204 2.9043341851161184
