1 0.0071919644000000005 0.0000000000000000022184538055478475
2 0.0038715817999999996 0.00000000000000000000000000000009774094467765221
3 0.0055158894000000005 0.000000000000000000000000000000388074883794028
4 0.006864355599999999 0.0000000000000000000000000000012834698075950348
5 0.009606207 0.0000000000000000000000000000597147097801901
6 0.0158501324 0.0000000000000000000000000008634828066664656
7 0.362473523 0.0000000000000000000000000311198956982346
8 0.27213185879999996 0.0000000000000000000000000007344809732385258
9 0.2076748564 0.0000000000000000000000000006156928883496265
10 0.121397989 0.000000000000000000000000000023016006356331948
11 0.2016772102 0.00000000000000000000000012933888241381857
12 1.5665002813999997 0.000015070528576501172
13 2.2349113738 0.0000027594891228791005
14 2.2283055557999996 0.000000010070661943338314
15 2.9538156184 0.0000000000000000000000009876895979163806
16 3.0540183294 0.00000000000000000000000020587441780443144
